record_id,source_row_number,dataset_version_id,source_record_identity,outer_fold,outer_role,inner_fold,split_seed,stratification_target
student-mat:dataset-version:1:source-row:267,267,1,student-mat:dataset-version:1:source-row:267,4,train,,42,G3_3class
student-mat:dataset-version:1:source-row:268,268,1,student-mat:dataset-version:1:source-row:268,4,train,,42,G3_3class
student-mat:dataset-version:1:source-row:269,269,1,student-mat:dataset-version:1:source-row:269,4,train,,42,G3_3class
student-mat:dataset-version:1:source-row:271,271,1,student-mat:dataset-version:1:source-row:271,4,train,,42,G3_3class
student-mat:dataset-version:1:source-row:272,272,1,student-mat:dataset-version:1:source-row:272,4,train,,42,G3_3class
student-mat:dataset-version:1:source-row:274,274,1,student-mat:dataset-version:1:source-row:274,4,train,,42,G3_3class
student-mat:dataset-version:1:source-row:277,277,1,student-mat:dataset-version:1:source-row:277,4,train,,42,G3_3class
student-mat:dataset-version:1:source-row:278,278,1,student-mat:dataset-version:1:source-row:278,4,train,,42,G3_3class
student-mat:dataset-version:1:source-row:280,280,1,student-mat:dataset-version:1:source-row:280,4,train,,42,G3_3class
student-mat:dataset-version:1:source-row:281,281,1,student-mat:dataset-version:1:source-row:281,4,train,,42,G3_3class
student-mat:dataset-version:1:source-row:283,283,1,student-mat:dataset-version:1:source-row:283,4,train,,42,G3_3class
student-mat:dataset-version:1:source-row:284,284,1,student-mat:dataset-version:1:source-row:284,4,train,,42,G3_3class
student-mat:dataset-version:1:source-row:287,287,1,student-mat:dataset-version:1:source-row:287,4,train,,42,G3_3class
student-mat:dataset-version:1:source-row:289,289,1,student-mat:dataset-version:1:source-row:289,4,train,,42,G3_3class
student-mat:dataset-version:1:source-row:290,290,1,student-mat:dataset-version:1:source-row:290,4,train,,42,G3_3class
student-mat:dataset-version:1:source-row:291,291,1,student-mat:dataset-version:1:source-row:291,4,train,,42,G3_3class
student-mat:dataset-version:1:source-row:292,292,1,student-mat:dataset-version:1:source-row:292,4,train,,42,G3_3class
student-mat:dataset-version:1:source-row:297,297,1,student-mat:dataset-version:1:source-row:297,4,train,,42,G3_3class
student-mat:dataset-version:1:source-row:298,298,1,student-mat:dataset-version:1:source-row:298,4,train,,42,G3_3class
student-mat:dataset-version:1:source-row:299,299,1,student-mat:dataset-version:1:source-row:299,4,train,,42,G3_3class
student-mat:dataset-version:1:source-row:303,303,1,student-mat:dataset-version:1:source-row:303,4,train,,42,G3_3class
student-mat:dataset-version:1:source-row:306,306,1,student-mat:dataset-version:1:source-row:306,4,train,,42,G3_3class
student-mat:dataset-version:1:source-row:308,308,1,student-mat:dataset-version:1:source-row:308,4,train,,42,G3_3class
student-mat:dataset-version:1:source-row:310,310,1,student-mat:dataset-version:1:source-row:310,4,train,,42,G3_3class
student-mat:dataset-version:1:source-row:311,311,1,student-mat:dataset-version:1:source-row:311,4,train,,42,G3_3class
student-mat:dataset-version:1:source-row:312,312,1,student-mat:dataset-version:1:source-row:312,4,train,,42,G3_3class
student-mat:dataset-version:1:source-row:313,313,1,student-mat:dataset-version:1:source-row:313,4,train,,42,G3_3class
student-mat:dataset-version:1:source-row:318,318,1,student-mat:dataset-version:1:source-row:318,4,train,,42,G3_3class
student-mat:dataset-version:1:source-row:319,319,1,student-mat:dataset-version:1:source-row:319,4,train,,42,G3_3class
student-mat:dataset-version:1:source-row:323,323,1,student-mat:dataset-version:1:source-row:323,4,train,,42,G3_3class
student-mat:dataset-version:1:source-row:325,325,1,student-mat:dataset-version:1:source-row:325,4,train,,42,G3_3class
student-mat:dataset-version:1:source-row:326,326,1,student-mat:dataset-version:1:source-row:326,4,train,,42,G3_3class
student-mat:dataset-version:1:source-row:327,327,1,student-mat:dataset-version:1:source-row:327,4,train,,42,G3_3class
student-mat:dataset-version:1:source-row:328,328,1,student-mat:dataset-version:1:source-row:328,4,train,,42,G3_3class
student-mat:dataset-version:1:source-row:330,330,1,student-mat:dataset-version:1:source-row:330,4,train,,42,G3_3class
student-mat:dataset-version:1:source-row:334,334,1,student-mat:dataset-version:1:source-row:334,4,train,,42,G3_3class
student-mat:dataset-version:1:source-row:335,335,1,student-mat:dataset-version:1:source-row:335,4,train,,42,G3_3class
student-mat:dataset-version:1:source-row:336,336,1,student-mat:dataset-version:1:source-row:336,4,train,,42,G3_3class
student-mat:dataset-version:1:source-row:339,339,1,student-mat:dataset-version:1:source-row:339,4,train,,42,G3_3class
student-mat:dataset-version:1:source-row:340,340,1,student-mat:dataset-version:1:source-row:340,4,train,,42,G3_3class
student-mat:dataset-version:1:source-row:341,341,1,student-mat:dataset-version:1:source-row:341,4,train,,42,G3_3class
student-mat:dataset-version:1:source-row:342,342,1,student-mat:dataset-version:1:source-row:342,4,train,,42,G3_3class
student-mat:dataset-version:1:source-row:343,343,1,student-mat:dataset-version:1:source-row:343,4,train,,42,G3_3class
student-mat:dataset-version:1:source-row:344,344,1,student-mat:dataset-version:1:source-row:344,4,train,,42,G3_3class
student-mat:dataset-version:1:source-row:345,345,1,student-mat:dataset-version:1:source-row:345,4,train,,42,G3_3class
student-mat:dataset-version:1:source-row:346,346,1,student-mat:dataset-version:1:source-row:346,4,train,,42,G3_3class
student-mat:dataset-version:1:source-row:347,347,1,student-mat:dataset-version:1:source-row:347,4,train,,42,G3_3class
student-mat:dataset-version:1:source-row:349,349,1,student-mat:dataset-version:1:source-row:349,4,train,,42,G3_3class
student-mat:dataset-version:1:source-row:350,350,1,student-mat:dataset-version:1:source-row:350,4,train,,42,G3_3class
student-mat:dataset-version:1:source-row:356,356,1,student-mat:dataset-version:1:source-row:356,4,train,,42,G3_3class
student-mat:dataset-version:1:source-row:357,357,1,student-mat:dataset-version:1:source-row:357,4,train,,42,G3_3class
student-mat:dataset-version:1:source-row:359,359,1,student-mat:dataset-version:1:source-row:359,4,train,,42,G3_3class
student-mat:dataset-version:1:source-row:360,360,1,student-mat:dataset-version:1:source-row:360,4,train,,42,G3_3class
student-mat:dataset-version:1:source-row:362,362,1,student-mat:dataset-version:1:source-row:362,4,train,,42,G3_3class
student-mat:dataset-version:1:source-row:364,364,1,student-mat:dataset-version:1:source-row:364,4,train,,42,G3_3class
student-mat:dataset-version:1:source-row:366,366,1,student-mat:dataset-version:1:source-row:366,4,train,,42,G3_3class
student-mat:dataset-version:1:source-row:367,367,1,student-mat:dataset-version:1:source-row:367,4,train,,42,G3_3class
student-mat:dataset-version:1:source-row:369,369,1,student-mat:dataset-version:1:source-row:369,4,train,,42,G3_3class
student-mat:dataset-version:1:source-row:371,371,1,student-mat:dataset-version:1:source-row:371,4,train,,42,G3_3class
student-mat:dataset-version:1:source-row:372,372,1,student-mat:dataset-version:1:source-row:372,4,train,,42,G3_3class
student-mat:dataset-version:1:source-row:374,374,1,student-mat:dataset-version:1:source-row:374,4,train,,42,G3_3class
student-mat:dataset-version:1:source-row:375,375,1,student-mat:dataset-version:1:source-row:375,4,train,,42,G3_3class
student-mat:dataset-version:1:source-row:376,376,1,student-mat:dataset-version:1:source-row:376,4,train,,42,G3_3class
student-mat:dataset-version:1:source-row:377,377,1,student-mat:dataset-version:1:source-row:377,4,train,,42,G3_3class
student-mat:dataset-version:1:source-row:381,381,1,student-mat:dataset-version:1:source-row:381,4,train,,42,G3_3class
student-mat:dataset-version:1:source-row:382,382,1,student-mat:dataset-version:1:source-row:382,4,train,,42,G3_3class
student-mat:dataset-version:1:source-row:384,384,1,student-mat:dataset-version:1:source-row:384,4,train,,42,G3_3class
student-mat:dataset-version:1:source-row:386,386,1,student-mat:dataset-version:1:source-row:386,4,train,,42,G3_3class
student-mat:dataset-version:1:source-row:387,387,1,student-mat:dataset-version:1:source-row:387,4,train,,42,G3_3class
student-mat:dataset-version:1:source-row:388,388,1,student-mat:dataset-version:1:source-row:388,4,train,,42,G3_3class
student-mat:dataset-version:1:source-row:390,390,1,student-mat:dataset-version:1:source-row:390,4,train,,42,G3_3class
student-mat:dataset-version:1:source-row:5,5,1,student-mat:dataset-version:1:source-row:5,4,validation,,42,G3_3class
student-mat:dataset-version:1:source-row:8,8,1,student-mat:dataset-version:1:source-row:8,4,validation,,42,G3_3class
student-mat:dataset-version:1:source-row:11,11,1,student-mat:dataset-version:1:source-row:11,4,validation,,42,G3_3class
student-mat:dataset-version:1:source-row:33,33,1,student-mat:dataset-version:1:source-row:33,4,validation,,42,G3_3class
student-mat:dataset-version:1:source-row:35,35,1,student-mat:dataset-version:1:source-row:35,4,validation,,42,G3_3class
student-mat:dataset-version:1:source-row:43,43,1,student-mat:dataset-version:1:source-row:43,4,validation,,42,G3_3class
student-mat:dataset-version:1:source-row:44,44,1,student-mat:dataset-version:1:source-row:44,4,validation,,42,G3_3class
student-mat:dataset-version:1:source-row:50,50,1,student-mat:dataset-version:1:source-row:50,4,validation,,42,G3_3class
student-mat:dataset-version:1:source-row:68,68,1,student-mat:dataset-version:1:source-row:68,4,validation,,42,G3_3class
student-mat:dataset-version:1:source-row:70,70,1,student-mat:dataset-version:1:source-row:70,4,validation,,42,G3_3class
student-mat:dataset-version:1:source-row:72,72,1,student-mat:dataset-version:1:source-row:72,4,validation,,42,G3_3class
student-mat:dataset-version:1:source-row:103,103,1,student-mat:dataset-version:1:source-row:103,4,validation,,42,G3_3class
student-mat:dataset-version:1:source-row:119,119,1,student-mat:dataset-version:1:source-row:119,4,validation,,42,G3_3class
student-mat:dataset-version:1:source-row:120,120,1,student-mat:dataset-version:1:source-row:120,4,validation,,42,G3_3class
student-mat:dataset-version:1:source-row:121,121,1,student-mat:dataset-version:1:source-row:121,4,validation,,42,G3_3class
student-mat:dataset-version:1:source-row:137,137,1,student-mat:dataset-version:1:source-row:137,4,validation,,42,G3_3class
student-mat:dataset-version:1:source-row:139,139,1,student-mat:dataset-version:1:source-row:139,4,validation,,42,G3_3class
student-mat:dataset-version:1:source-row:141,141,1,student-mat:dataset-version:1:source-row:141,4,validation,,42,G3_3class
student-mat:dataset-version:1:source-row:143,143,1,student-mat:dataset-version:1:source-row:143,4,validation,,42,G3_3class
student-mat:dataset-version:1:source-row:167,167,1,student-mat:dataset-version:1:source-row:167,4,validation,,42,G3_3class
student-mat:dataset-version:1:source-row:172,172,1,student-mat:dataset-version:1:source-row:172,4,validation,,42,G3_3class
student-mat:dataset-version:1:source-row:183,183,1,student-mat:dataset-version:1:source-row:183,4,validation,,42,G3_3class
student-mat:dataset-version:1:source-row:189,189,1,student-mat:dataset-version:1:source-row:189,4,validation,,42,G3_3class
student-mat:dataset-version:1:source-row:190,190,1,student-mat:dataset-version:1:source-row:190,4,validation,,42,G3_3class
student-mat:dataset-version:1:source-row:199,199,1,student-mat:dataset-version:1:source-row:199,4,validation,,42,G3_3class
student-mat:dataset-version:1:source-row:222,222,1,student-mat:dataset-version:1:source-row:222,4,validation,,42,G3_3class
student-mat:dataset-version:1:source-row:227,227,1,student-mat:dataset-version:1:source-row:227,4,validation,,42,G3_3class
student-mat:dataset-version:1:source-row:230,230,1,student-mat:dataset-version:1:source-row:230,4,validation,,42,G3_3class
student-mat:dataset-version:1:source-row:232,232,1,student-mat:dataset-version:1:source-row:232,4,validation,,42,G3_3class
student-mat:dataset-version:1:source-row:235,235,1,student-mat:dataset-version:1:source-row:235,4,validation,,42,G3_3class
student-mat:dataset-version:1:source-row:250,250,1,student-mat:dataset-version:1:source-row:250,4,validation,,42,G3_3class
student-mat:dataset-version:1:source-row:253,253,1,student-mat:dataset-version:1:source-row:253,4,validation,,42,G3_3class
student-mat:dataset-version:1:source-row:257,257,1,student-mat:dataset-version:1:source-row:257,4,validation,,42,G3_3class
student-mat:dataset-version:1:source-row:261,261,1,student-mat:dataset-version:1:source-row:261,4,validation,,42,G3_3class
student-mat:dataset-version:1:source-row:273,273,1,student-mat:dataset-version:1:source-row:273,4,validation,,42,G3_3class
student-mat:dataset-version:1:source-row:276,276,1,student-mat:dataset-version:1:source-row:276,4,validation,,42,G3_3class
student-mat:dataset-version:1:source-row:286,286,1,student-mat:dataset-version:1:source-row:286,4,validation,,42,G3_3class
student-mat:dataset-version:1:source-row:288,288,1,student-mat:dataset-version:1:source-row:288,4,validation,,42,G3_3class
student-mat:dataset-version:1:source-row:293,293,1,student-mat:dataset-version:1:source-row:293,4,validation,,42,G3_3class
student-mat:dataset-version:1:source-row:296,296,1,student-mat:dataset-version:1:source-row:296,4,validation,,42,G3_3class
student-mat:dataset-version:1:source-row:300,300,1,student-mat:dataset-version:1:source-row:300,4,validation,,42,G3_3class
student-mat:dataset-version:1:source-row:301,301,1,student-mat:dataset-version:1:source-row:301,4,validation,,42,G3_3class
student-mat:dataset-version:1:source-row:302,302,1,student-mat:dataset-version:1:source-row:302,4,validation,,42,G3_3class
student-mat:dataset-version:1:source-row:304,304,1,student-mat:dataset-version:1:source-row:304,4,validation,,42,G3_3class
student-mat:dataset-version:1:source-row:305,305,1,student-mat:dataset-version:1:source-row:305,4,validation,,42,G3_3class
student-mat:dataset-version:1:source-row:314,314,1,student-mat:dataset-version:1:source-row:314,4,validation,,42,G3_3class
student-mat:dataset-version:1:source-row:315,315,1,student-mat:dataset-version:1:source-row:315,4,validation,,42,G3_3class
student-mat:dataset-version:1:source-row:316,316,1,student-mat:dataset-version:1:source-row:316,4,validation,,42,G3_3class
student-mat:dataset-version:1:source-row:320,320,1,student-mat:dataset-version:1:source-row:320,4,validation,,42,G3_3class
student-mat:dataset-version:1:source-row:331,331,1,student-mat:dataset-version:1:source-row:331,4,validation,,42,G3_3class
student-mat:dataset-version:1:source-row:348,348,1,student-mat:dataset-version:1:source-row:348,4,validation,,42,G3_3class
student-mat:dataset-version:1:source-row:351,351,1,student-mat:dataset-version:1:source-row:351,4,validation,,42,G3_3class
student-mat:dataset-version:1:source-row:352,352,1,student-mat:dataset-version:1:source-row:352,4,validation,,42,G3_3class
student-mat:dataset-version:1:source-row:353,353,1,student-mat:dataset-version:1:source-row:353,4,validation,,42,G3_3class
student-mat:dataset-version:1:source-row:361,361,1,student-mat:dataset-version:1:source-row:361,4,validation,,42,G3_3class
student-mat:dataset-version:1:source-row:365,365,1,student-mat:dataset-version:1:source-row:365,4,validation,,42,G3_3class
